Horario	Sistole(mmHg)	Diastole(mmHg)	Pulsacao(bat/min)	Oxigenacao(%)
10:17:56   11   81   95   16
10:17:57   92   50   94   94
10:17:58   51   7   85   45
10:17:59   10   65   81   74
10:18:00   92   56   20   50
10:18:01   36   26   65   18
10:18:02   55   18   68   14
10:18:03   89   68   4   88
10:18:04   73   90   98   20
10:18:05   24   75   71   56
10:18:06   33   59   5   8
10:18:07   51   38   56   24
10:18:08   76   92   81   2
10:18:09   98   22   5   35
10:18:10   61   2   25   100
10:18:11   15   35   86   64
10:18:12   35   1   14   48
10:18:13   99   96   8   36
10:18:14   42   37   25   59
10:18:15   12   26   46   31
10:18:16   29   73   57   59
10:18:17   32   92   88   19
10:18:18   88   0   61   91
10:18:19   44   55   6   3
10:18:20   39   88   18   60
10:18:21   98   57   58   100
10:18:22   28   42   7   13
10:18:23   25   12   17   17
10:18:24   4   13   55   64
10:18:25   41   47   3   16
10:18:26   94   13   61   45
10:18:27   40   68   99   30
10:18:28   36   77   40   68
10:18:29   72   65   26   58
10:18:30   55   88   30   64
10:18:31   87   48   39   60
10:18:32   78   99   18   59
10:18:33   2   28   54   65
10:18:34   88   28   6   18
10:18:35   20   87   75   67
10:18:36   80   54   24   12
10:18:37   86   10   73   46
10:18:38   84   75   22   99
10:18:39   0   74   16   15
10:18:40   42   41   90   6
10:18:41   10   50   73   20
10:18:42   70   35   46   27
10:18:43   64   7   84   50
10:18:44   15   37   91   62
10:18:45   94   80   94   69
10:18:46   62   4   79   66
10:18:47   49   86   62   59
10:18:48   9   2   25   34
10:18:49   58   93   87   47
10:18:50   33   26   61   74
10:18:51   19   51   35   64
10:18:52   11   76   6   97
10:18:53   96   90   32   87
10:18:54   21   40   72   15
10:18:55   48   98   45   0
10:18:56   76   5   2   38
10:18:57   61   57   75   0
10:18:58   43   65   82   40
10:18:59   62   2   54   16
10:19:00   73   31   7   64
10:19:01   84   14   18   58
10:19:02   93   0   66   26
10:19:03   28   100   29   76
10:19:04   35   32   26   18
10:19:05   8   9   91   12
10:19:06   19   70   70   73
10:19:07   7   84   3   97
10:19:08   65   92   98   30
10:19:09   55   45   88   16
10:19:10   100   22   27   55
10:19:11   50   97   32   18
10:19:12   76   83   31   66
10:19:13   10   29   63   8
10:19:14   30   98   60   41
10:19:15   93   16   35   30
10:19:16   99   94   3   80
10:19:17   79   98   86   27
10:19:18   11   21   3   1
10:19:19   58   77   88   99
10:19:20   67   33   94   17
10:19:21   22   90   99   74
10:19:22   76   33   33   67
10:19:23   41   82   5   94
10:19:24   66   88   53   40
10:19:25   26   64   92   87
10:19:26   53   73   65   97
10:19:27   44   62   5   80
10:19:28   75   18   65   50
10:19:29   6   65   33   28
10:19:30   56   1   7   41
10:19:31   2   34   67   15
10:19:32   97   92   13   33
10:19:33   64   65   61   2
10:19:34   22   81   68   0
10:19:35   4   64   23   64
10:19:36   30   21   1   64
10:19:37   50   48   47   24
10:19:38   0   18   22   94
10:19:39   79   90   12   1
10:19:40   56   81   69   24
10:19:41   54   74   24   41
10:19:42   61   64   82   61
10:19:43   49   65   94   34
10:19:44   54   26   38   33
10:19:45   66   56   71   99
10:19:46   61   85   9   29
10:19:47   87   0   62   38
10:19:48   70   71   57   45
10:19:49   100   36   100   34
10:19:50   78   30   29   61
10:19:51   27   35   11   6
10:19:52   65   61   61   45
10:19:53   8   13   97   18
10:19:54   52   70   22   72
10:19:55   52   49   37   25
10:19:56   77   1   40   68
10:19:57   79   16   54   18
10:19:58   76   12   75   4
10:19:59   37   79   46   48
10:20:00   28   2   9   35
10:20:01   97   47   40   59
10:20:02   99   66   47   97
10:20:03   57   9   9   50
10:20:04   91   15   49   75
10:20:05   42   26   54   12
10:20:06   89   24   63   57
10:20:07   93   69   48   33
10:20:08   25   44   53   53
10:20:09   40   74   85   78
10:20:10   100   60   89   5
10:20:11   76   25   55   44
10:20:12   26   73   70   58
10:20:13   36   21   72   95
10:20:14   56   42   31   33
10:20:15   84   45   100   38
10:20:16   41   17   39   80
10:20:17   71   6   48   35
10:20:18   98   35   32   84
10:20:19   79   14   52   43
10:20:20   94   61   65   63
10:20:21   93   61   75   28
10:20:22   76   81   14   97
10:20:23   91   76   66   81
10:20:24   82   37   40   29
10:20:25   76   92   67   68
10:20:26   88   18   59   100
10:20:27   75   58   76   35
10:20:28   66   94   88   72
10:20:29   77   85   86   75
10:20:30   93   88   76   10
10:20:31   28   34   11   94
10:20:32   35   11   78   21
10:20:33   41   67   40   17
10:20:34   92   24   14   7
10:20:35   25   77   46   3
10:20:36   85   77   25   89
10:20:37   0   80   56   96
10:20:38   58   30   95   37
10:20:39   8   10   75   59
10:20:40   35   83   63   50
10:20:41   13   44   11   62
10:20:42   76   65   42   15
10:20:43   6   45   22   42
10:20:44   3   85   97   13
10:20:45   41   83   57   85
10:20:46   95   47   29   10
10:20:47   46   85   18   29
10:20:48   33   82   65   38
10:20:49   60   26   96   9
10:20:50   2   57   63   7
10:20:51   91   45   19   26
10:20:52   23   9   5   32
10:20:53   6   43   86   36
10:20:54   43   88   1   77
10:20:55   28   54   91   56
10:20:56   88   1   100   73
10:20:57   41   51   30   23
10:20:58   53   52   58   14
10:20:59   30   76   93   21
10:21:00   71   43   99   89
10:21:01   44   94   14   70
10:21:02   95   51   82   94
10:21:03   33   13   21   75
10:21:04   72   12   49   99
10:21:05   81   8   41   31
10:21:06   7   57   86   75
10:21:07   62   9   87   27
10:21:08   85   5   99   69
10:21:09   6   42   78   83
10:21:10   46   18   32   82
10:21:11   32   94   11   93
10:21:12   97   35   96   3
10:21:13   11   29   2   97
10:21:14   17   75   18   1
10:21:15   44   82   11   67
10:21:16   30   28   24   2
10:21:17   61   97   16   33
10:21:18   24   57   88   32
10:21:19   85   40   78   57
10:21:20   26   76   58   52
10:21:21   2   58   71   46
10:21:22   14   22   70   72
10:21:23   83   32   81   65
10:21:24   14   24   62   6
10:21:25   39   17   64   90
10:21:26   57   10   63   45
10:21:27   96   12   83   84
10:21:28   37   7   87   51
10:21:29   30   42   81   67
10:21:30   29   4   7   10
10:21:31   71   83   48   30
10:21:32   80   18   79   56
10:21:33   79   44   76   68
10:21:34   95   36   10   31
10:21:35   98   24   83   28
10:21:36   56   51   50   71
10:21:37   50   95   44   100
10:21:38   17   6   95   89
10:21:39   74   54   70   9
10:21:40   49   57   76   18
10:21:41   68   50   40   64
10:21:42   11   55   18   56
10:21:43   50   65   72   86
10:21:44   70   26   23   96
10:21:45   16   68   25   70
10:21:46   51   40   91   17
10:21:47   19   95   56   37
10:21:48   75   38   39   94
10:21:49   30   84   51   7
10:21:50   98   49   0   35
10:21:51   14   61   58   10
10:21:52   11   76   54   74
10:21:53   64   11   91   60
10:21:54   50   5   69   72
10:21:55   3   50   30   50
10:21:56   24   59   84   69
10:21:57   15   72   12   10
10:21:58   15   3   29   21
10:21:59   51   96   37   5
10:22:00   64   18   85   65
10:22:01   25   3   23   36
10:22:02   53   41   98   35
10:22:03   94   91   75   65
10:22:04   87   35   6   54
10:22:05   3   22   85   58
10:22:06   53   99   65   17
10:22:07   91   86   40   81
10:22:08   54   74   65   94
10:22:09   11   70   93   74
10:22:10   78   61   91   2
10:22:11   37   58   99   59
10:22:12   28   45   28   23
10:22:13   84   13   94   67
10:22:14   100   99   57   22
10:22:15   24   70   36   89
10:22:16   78   70   31   34
10:22:17   35   89   3   93
10:22:18   6   75   8   37
10:22:19   91   53   43   45
10:22:20   2   39   25   42
10:22:21   9   87   69   33
10:22:22   85   65   62   83
10:22:23   6   63   98   17
10:22:24   46   53   17   66
10:22:25   72   57   71   75
10:22:26   18   61   55   67
10:22:27   38   48   82   19
10:22:28   42   70   81   70
10:22:29   61   25   25   0
10:22:30   6   91   62   24
10:22:31   14   4   38   95
10:22:32   48   4   21   51
10:22:33   3   97   97   97
10:22:34   80   56   42   80
10:22:35   92   74   50   69
10:22:36   36   2   65   86
10:22:37   76   22   75   45
10:22:38   68   51   20   7
10:22:39   94   89   98   59
10:22:40   36   94   68   41
10:22:41   57   7   39   6
10:22:42   36   19   68   36
10:22:43   89   76   22   48
10:22:44   65   59   35   97
10:22:45   86   25   61   61
10:22:46   25   96   22   28
10:22:47   50   46   33   35
10:22:48   80   26   37   34
10:22:49   34   69   34   41
10:22:50   63   86   33   20
10:22:51   20   7   72   72
10:22:52   56   95   5   63
10:22:53   31   32   23   48
10:22:54   72   25   7   20
10:22:55   51   46   56   4
10:22:56   65   27   98   21
10:22:57   76   43   89   42
10:22:58   100   3   13   45
10:22:59   93   19   47   46
10:23:00   59   6   35   95
10:23:01   19   53   65   53
10:23:02   84   56   77   16
10:23:03   3   13   95   54
10:23:04   91   9   49   6
10:23:05   55   56   81   97
10:23:06   9   28   55   75
10:23:07   85   38   54   6
10:23:08   20   52   87   23
10:23:09   29   65   11   37
10:23:10   35   100   68   40
10:23:11   73   64   90   70
10:23:12   42   79   37   3
10:23:13   23   85   49   65
10:23:14   5   68   47   39
10:23:15   34   48   99   35
10:23:16   33   91   51   100
10:23:17   85   81   71   97
10:23:18   72   85   23   93
10:23:19   41   98   32   82
10:23:20   96   86   50   47
10:23:21   38   8   4   52
10:23:22   90   94   100   91
10:23:23   35   6   52   55
10:23:24   66   76   51   11
10:23:25   55   33   5   38
10:23:26   61   41   43   53
10:23:27   48   67   50   4
10:23:28   94   53   3   50
10:23:29   97   77   78   18
10:23:30   22   5   29   2
10:23:31   43   36   16   39
10:23:32   55   57   42   0
10:23:33   69   45   45   15
10:23:34   86   78   24   83
10:23:35   76   67   72   91
10:23:36   4   92   12   67
10:23:37   10   91   18   63
10:23:38   7   26   79   34
10:23:39   34   57   6   71
10:23:40   59   100   84   0
10:23:41   28   94   8   71
10:23:42   50   15   77   79
10:23:43   76   27   11   24
10:23:44   72   9   3   33
10:23:45   0   0   75   26
10:23:46   88   82   89   87
10:23:47   84   2   87   6
10:23:48   3   46   51   23
10:23:49   37   86   22   45
10:23:50   62   24   88   6
10:23:51   83   2   91   63
10:23:52   99   62   78   53
10:23:53   72   65   34   81
10:23:54   36   92   71   32
10:23:55   71   91   83   98
10:23:56   93   81   72   30
10:23:57   88   67   98   68
10:23:58   0   100   82   46
10:23:59   11   87   46   44
10:24:00   13   53   20   90
10:24:01   20   69   22   46
10:24:02   49   24   64   85
10:24:03   7   68   49   0
10:24:04   98   58   74   35
10:24:05   64   76   86   64
10:24:06   25   8   89   39
10:24:07   70   22   64   63
10:24:08   74   70   57   20
10:24:09   17   30   13   11
10:24:10   50   87   43   49
10:24:11   61   9   59   19
10:24:12   74   58   5   35
10:24:13   47   12   74   69
10:24:14   74   82   73   24
10:24:15   45   10   99   34
10:24:16   50   93   63   89
10:24:17   5   77   78   72
10:24:18   64   4   87   77
10:24:19   27   68   85   18
10:24:20   14   93   43   89
10:24:21   7   80   50   32
10:24:22   60   96   16   91
10:24:23   79   22   61   2
10:24:24   10   85   98   48
10:24:25   58   4   44   64
10:24:26   78   32   5   60
10:24:27   88   48   31   88
10:24:28   14   16   8   4
10:24:29   81   72   61   77
10:24:30   94   65   34   65
10:24:31   31   77   82   62
10:24:32   26   75   17   100
10:24:33   64   42   70   87
10:24:34   68   31   70   67
10:24:35   24   65   0   68
10:24:36   24   96   86   7
10:24:37   45   73   58   4
10:24:38   14   4   38   53
10:24:39   31   2   73   50
10:24:40   30   22   93   48
10:24:41   4   44   70   24
10:24:42   14   20   26   49
10:24:43   12   54   76   52
10:24:44   58   59   71   6
10:24:45   67   89   25   60
10:24:46   79   92   26   62
10:24:47   80   2   8   1
10:24:48   77   74   95   98
10:24:49   94   59   23   8
10:24:50   81   25   70   36
10:24:51   58   16   70   31
10:24:52   80   18   27   32
10:24:53   31   61   29   84
10:24:54   93   33   42   41
10:24:55   95   43   45   72
10:24:56   77   64   59   8
10:24:57   73   15   86   61
10:24:58   95   86   1   59
10:24:59   58   97   77   11
10:25:00   57   93   43   92
10:25:01   8   84   42   26
10:25:02   76   26   53   3
10:25:03   10   13   42   25
10:25:04   95   36   57   7
10:25:05   17   90   37   89
10:25:06   81   20   76   73
10:25:07   11   22   55   43
10:25:08   76   62   10   89
10:25:09   5   4   66   33
10:25:10   90   2   79   82
10:25:11   53   84   14   22
10:25:12   47   25   63   98
10:25:13   13   86   22   62
10:25:14   46   24   76   35
10:25:15   15   14   30   49
10:25:16   45   16   66   36
10:25:17   15   50   84   92
10:25:18   26   28   25   0
10:25:19   7   83   79   45
10:25:20   16   83   55   86
10:25:21   17   25   33   45
10:25:22   56   65   56   75
10:25:23   62   34   4   95
10:25:24   89   6   10   67
10:25:25   56   45   58   61
10:25:26   65   88   60   48
10:25:27   21   44   72   73
10:25:28   33   67   44   76
10:25:29   77   14   70   84
10:25:30   26   77   9   87
10:25:31   52   46   82   14
10:25:32   21   1   25   4
10:25:33   10   69   51   47
10:25:34   77   15   80   82
10:25:35   9   83   87   50
10:25:36   9   75   11   82
10:25:37   64   20   26   84
10:25:38   78   71   4   57
10:25:39   60   95   40   0
10:25:40   32   39   61   20
10:25:41   98   99   9   39
10:25:42   78   55   0   11
10:25:43   77   88   50   14
10:25:44   5   46   82   8
10:25:45   29   97   44   73
10:25:46   77   2   12   63
10:25:47   31   14   85   98
10:25:48   99   4   13   65
10:25:49   94   0   75   30
10:25:50   67   76   44   5
10:25:51   56   76   8   62
10:25:52   24   2   53   70
10:25:53   96   12   0   12
10:25:54   76   26   39   34
10:25:55   71   85   63   93
10:25:56   17   80   70   38
10:25:57   30   7   34   31
10:25:58   21   25   64   57
10:25:59   44   25   77   4
10:26:00   35   87   18   99
10:26:01   31   56   76   99
10:26:02   55   77   46   72
10:26:03   15   39   89   22
10:26:04   76   28   36   50
10:26:05   54   73   36   17
10:26:06   14   32   22   38
10:26:07   62   38   0   5
10:26:08   39   18   64   80
10:26:09   51   77   47   97
10:26:10   87   3   93   95
10:26:11   37   29   8   99
10:26:12   53   44   22   48
10:26:13   47   24   60   14
10:26:14   13   9   35   26
10:26:15   13   24   37   92
10:26:16   90   1   0   34
10:26:17   32   1   2   3
10:26:18   60   73   54   86
10:26:19   51   34   82   10
10:26:20   56   24   73   82
10:26:21   34   47   16   37
10:26:22   30   57   46   40
10:26:23   52   100   41   73
10:26:24   33   26   39   86
10:26:25   88   33   23   20
10:26:26   57   81   18   12
10:26:27   67   31   23   86
10:26:28   6   57   64   65
10:26:29   75   11   6   43
10:26:30   16   99   69   34
10:26:31   44   36   42   42
10:26:32   90   34   83   58
10:26:33   10   59   99   61
10:26:34   90   27   54   22
10:26:35   29   14   94   62
10:26:36   34   4   90   5
10:26:37   64   22   100   80
10:26:38   13   90   21   18
10:26:39   56   46   52   71
10:26:40   46   97   5   42
10:26:41   97   8   43   99
10:26:42   94   96   80   4
10:26:43   79   54   25   38
10:26:44   33   77   24   4
10:26:45   66   81   84   15
10:26:46   22   91   70   83
10:26:47   97   50   95   23
10:26:48   91   75   12   99
10:26:49   56   61   13   22
10:26:50   73   83   48   70
10:26:51   28   27   36   96
10:26:52   10   35   58   30
10:26:53   64   30   86   71
10:26:54   36   0   37   87
10:26:55   47   63   30   98
10:26:56   36   80   30   33
10:26:57   43   71   82   59
10:26:58   46   24   43   67
10:26:59   73   14   10   56
10:27:00   100   17   70   3
10:27:01   30   49   89   57
10:27:02   83   44   20   2
10:27:03   7   69   56   46
10:27:04   96   30   32   20
10:27:05   90   39   78   63
10:27:06   23   73   59   95
10:27:07   9   36   96   54
10:27:08   71   82   65   44
10:27:09   58   98   48   75
10:27:10   38   42   83   58
10:27:11   22   52   24   96
10:27:12   68   1   51   80
10:27:13   62   86   55   44
10:27:14   66   26   27   53
10:27:15   29   58   1   72
10:27:16   58   20   42   87
10:27:17   100   84   29   82
10:27:18   76   68   33   97
10:27:19   52   74   88   100
10:27:20   24   82   76   99
10:27:21   93   35   57   94
10:27:22   17   99   68   89
10:27:23   52   73   78   99
10:27:24   77   33   55   56
10:27:25   33   69   89   38
10:27:26   47   93   71   13
10:27:27   38   76   49   57
10:27:28   48   94   30   31
10:27:29   25   45   84   21
10:27:30   53   23   39   1
10:27:31   19   35   71   42
10:27:32   40   15   21   63
10:27:33   64   29   38   29
10:27:34   25   15   44   43
10:27:35   90   59   87   87
10:27:36   71   99   66   75
10:27:37   26   46   79   46
10:27:38   8   86   5   72
10:27:39   17   86   62   99
10:27:40   52   39   95   69
10:27:41   26   100   30   7
10:27:42   65   73   58   35
10:27:43   42   80   14   54
10:27:44   96   87   50   14
10:27:45   87   91   87   70
10:27:46   20   23   39   99
10:27:47   34   20   46   88
10:27:48   53   63   4   39
10:27:49   95   99   80   96
10:27:50   25   63   13   23
10:27:51   23   14   70   81
10:27:52   59   4   2   22
10:27:53   19   64   68   77
10:27:54   51   84   91   65
10:27:55   62   24   79   54
10:27:56   25   56   67   44
10:27:57   77   27   19   14
10:27:58   62   99   65   25
10:27:59   8   75   19   7
10:28:00   61   32   75   77
10:28:01   28   96   92   29
10:28:02   36   71   47   77
10:28:03   15   44   61   76
10:28:04   80   73   74   98
10:28:05   12   31   39   60
10:28:06   18   93   64   43
10:28:07   19   39   58   34
10:28:08   43   45   57   75
10:28:09   49   31   63   6
10:28:10   4   71   26   94
10:28:11   36   51   38   49
10:28:12   43   21   79   54
10:28:13   18   91   68   100
10:28:14   18   21   59   18
10:28:15   64   25   69   40
10:28:16   72   78   82   10
10:28:17   46   48   67   89
10:28:18   45   8   76   77
10:28:19   50   66   36   29
10:28:20   82   26   29   78
10:28:21   32   75   15   81
10:28:22   38   77   87   52
10:28:23   54   84   20   67
10:28:24   84   44   99   31
10:28:25   63   23   99   14
10:28:26   18   31   19   13
10:28:27   98   53   56   2
10:28:28   35   100   71   59
10:28:29   78   81   58   72
10:28:30   8   96   41   52
10:28:31   3   51   13   79
10:28:32   94   45   25   31
10:28:33   46   43   46   34
10:28:34   39   74   1   60
10:28:35   50   72   87   55
10:28:36   17   51   47   11
10:28:37   65   36   82   78
10:28:38   32   67   96   71
10:28:39   20   45   38   4
10:28:40   79   16   97   47
10:28:41   58   84   95   78
10:28:42   73   37   29   94
10:28:43   16   49   73   57
10:28:44   7   31   67   68
10:28:45   22   50   30   93
10:28:46   72   88   85   11
10:28:47   9   34   35   19
10:28:48   62   38   77   55
10:28:49   62   21   64   42
10:28:50   30   96   39   25
10:28:51   38   28   10   23
10:28:52   78   26   73   72
10:28:53   77   77   22   1
10:28:54   13   46   69   62
10:28:55   55   70   92   41
10:28:56   81   66   55   61
10:28:57   95   62   40   85
10:28:58   70   98   9   3
10:28:59   70   90   50   28
10:29:00   41   5   17   33
10:29:01   97   27   87   69
10:29:02   40   9   47   2
10:29:03   32   80   30   43
10:29:04   87   100   15   33
10:29:05   63   38   91   65
10:29:06   24   34   87   64
10:29:07   82   49   27   97
10:29:08   76   7   58   27
10:29:09   85   17   96   11
10:29:10   75   57   51   6
10:29:11   47   43   43   99
10:29:12   45   50   16   9
10:29:13   26   87   47   15
10:29:14   54   25   64   3
10:29:15   55   27   29   68
10:29:16   81   12   81   12
10:29:17   31   27   96   19
10:29:18   20   22   45   3
10:29:19   8   47   14   59
10:29:20   67   42   91   18
10:29:21   77   53   69   35
10:29:22   22   74   94   9
10:29:23   74   87   36   25
10:29:24   75   11   99   60
10:29:25   0   48   28   42
10:29:26   15   63   11   75
10:29:27   67   21   57   85
10:29:28   98   66   89   11
10:29:29   72   4   45   21
10:29:30   82   22   94   70
10:29:31   94   40   90   58
10:29:32   12   91   60   35
10:29:33   7   61   91   5
10:29:34   65   44   23   91
10:29:35   95   60   39   17
10:29:36   68   20   6   96
10:29:37   7   78   55   2
10:29:38   47   26   79   74
10:29:39   74   86   17   9
10:29:40   11   78   99   0
10:29:41   41   22   73   46
10:29:42   61   31   39   94
10:29:43   87   33   41   92
10:29:44   82   85   89   85
10:29:45   87   27   14   44
10:29:46   49   56   100   81
10:29:47   76   30   33   77
10:29:48   89   19   97   62
10:29:49   75   97   22   10
10:29:50   58   84   87   33
10:29:51   49   55   75   27
10:29:52   63   77   74   98
10:29:53   92   25   1   71
10:29:54   100   93   32   40
10:29:55   99   71   50   24
10:29:56   87   97   16   33
10:29:57   80   13   32   53
10:29:58   38   39   14   97
10:29:59   13   81   100   90
10:30:00   53   99   19   90
10:30:01   16   19   69   27
10:30:02   2   73   39   20
10:30:03   57   55   18   60
10:30:04   44   54   81   31
10:30:05   0   64   54   50
10:30:06   93   71   81   33
10:30:07   23   45   11   29
10:30:08   25   22   10   97
10:30:09   21   29   89   59
10:30:10   99   17   76   87
10:30:11   18   60   29   8
10:30:12   0   88   48   46
10:30:13   98   11   73   79
10:30:14   12   90   95   56
10:30:15   4   1   6   84
10:30:16   3   45   98   5
10:30:17   29   81   33   19
10:30:18   10   84   26   59
10:30:19   58   15   90   12
10:30:20   49   59   95   4
10:30:21   68   54   2   11
10:30:22   71   29   53   15
10:30:23   8   5   57   68
10:30:24   2   76   53   85
10:30:25   80   48   95   88
10:30:26   37   55   82   31
10:30:27   85   85   4   29
10:30:28   27   66   93   70
10:30:29   85   8   2   51
10:30:30   27   40   16   45
10:30:31   80   79   82   32
10:30:32   41   72   84   2
10:30:33   70   67   76   5
10:30:34   32   81   44   16
10:30:35   17   40   8   95
10:30:36   59   98   84   26
10:30:37   74   93   46   34
10:30:38   87   95   70   92
10:30:39   45   75   97   27
10:30:40   22   25   34   71
10:30:41   54   24   28   57
10:30:42   99   88   64   94
10:30:43   70   37   89   7
10:30:44   76   13   86   11
10:30:45   90   6   32   79
10:30:46   78   80   0   55
10:30:47   90   20   3   1
10:30:48   17   79   71   38
10:30:49   67   100   10   99
10:30:50   52   47   56   2
10:30:51   14   36   77   48
10:30:52   32   12   96   69
10:30:53   65   20   65   19
10:30:54   6   88   14   64
10:30:55   11   78   59   4
10:30:56   13   19   54   68
10:30:57   68   47   1   76
10:30:58   79   54   48   6
10:30:59   8   19   74   51
10:31:00   63   11   48   79
10:31:01   68   83   42   6
10:31:02   75   86   86   52
10:31:03   71   19   52   27
10:31:04   36   60   61   13
10:31:05   95   32   9   44
10:31:06   54   39   84   36
10:31:07   39   51   16   97
10:31:08   28   72   90   88
10:31:09   65   56   61   52
10:31:10   83   9   86   100
10:31:11   100   59   67   60
10:31:12   89   76   90   84
10:31:13   0   87   28   12
10:31:14   36   25   71   37
10:31:15   24   68   62   41
10:31:16   48   77   18   35
10:31:17   80   1   41   20
10:31:18   69   19   32   20
10:31:19   90   63   88   92
10:31:20   56   54   92   54
10:31:21   54   79   94   21
10:31:22   30   71   55   10
10:31:23   60   24   38   83
10:31:24   94   72   80   62
10:31:25   100   17   75   31
10:31:26   56   37   59   71
10:31:27   90   86   32   62
10:31:28   30   47   25   86
10:31:29   87   54   98   18
10:31:30   95   43   93   38
10:31:31   0   66   52   11
10:31:32   86   32   59   48
10:31:33   64   51   61   99
10:31:34   95   39   86   90
10:31:35   27   88   82   91
10:31:36   11   84   76   48
10:31:37   41   0   88   49
10:31:38   96   36   25   68
10:31:39   34   12   29   20
10:31:40   30   12   93   63
10:31:41   0   87   74   89
10:31:42   94   17   21   44
10:31:43   17   31   93   47
10:31:44   71   68   56   55
10:31:45   81   24   46   27
10:31:46   19   48   27   92
10:31:47   69   72   24   87
10:31:48   66   14   92   70
10:31:49   8   30   97   41
10:31:50   75   61   28   93
10:31:51   46   43   86   97
10:31:52   92   42   4   62
10:31:53   6   11   59   66
10:31:54   23   12   44   10
10:31:55   0   32   96   1
10:31:56   75   17   92   99
10:31:57   29   54   80   19
10:31:58   98   92   60   91
10:31:59   31   77   23   89
10:32:00   62   13   97   45
10:32:01   38   85   79   71
10:32:02   90   1   24   18
10:32:03   97   93   20   46
10:32:04   36   83   0   75
10:32:05   24   40   71   83
10:32:06   84   39   36   84
10:32:07   50   98   55   83
10:32:08   98   14   55   49
10:32:09   77   56   38   81
10:32:10   62   64   39   89
10:32:11   96   82   14   12
10:32:12   51   71   12   84
10:32:13   20   18   35   42
10:32:14   13   74   21   73
10:32:15   36   23   51   2
10:32:16   43   89   34   49
10:32:17   48   29   55   48
10:32:18   65   31   24   86
10:32:19   73   57   80   50
10:32:20   67   29   15   94
10:32:21   75   17   53   21
10:32:22   23   65   25   14
10:32:23   63   28   6   58
10:32:24   28   3   38   50
10:32:25   44   95   47   58
10:32:26   1   58   46   83
10:32:27   5   14   80   12
10:32:28   3   69   28   78
10:32:29   86   70   35   68
10:32:30   76   38   11   0
10:32:31   48   67   54   29
10:32:32   83   79   39   10
10:32:33   55   30   2   80
10:32:34   50   66   37   75
10:32:35   70   4   100   42
10:32:36   2   70   32   6
10:32:37   56   50   79   63
10:32:38   42   43   39   36
10:32:39   63   30   30   58
10:32:40   14   72   30   54
10:32:41   93   26   40   39
10:32:42   39   47   71   19
10:32:43   73   59   34   48
10:32:44   88   96   33   53
10:32:45   72   61   1   18
10:32:46   4   71   79   90
10:32:47   2   31   69   41
10:32:48   42   84   0   20
10:32:49   25   64   96   100
10:32:50   82   16   52   10
10:32:51   73   63   68   98
10:32:52   58   74   74   3
10:32:53   40   45   62   24
10:32:54   73   39   28   23
10:32:55   12   11   71   31
10:32:56   4   41   47   53
10:32:57   91   7   96   26
10:32:58   58   61   65   76
10:32:59   55   43   65   74
10:33:00   23   17   7   95
10:33:01   57   56   44   100
10:33:02   73   40   78   57
10:33:03   72   8   90   1
10:33:04   52   49   100   59
10:33:05   72   88   38   12
10:33:06   1   64   100   92
10:33:07   14   56   73   6
10:33:08   45   13   84   0
10:33:09   15   17   31   48
10:33:10   9   4   73   18
10:33:11   92   10   40   95
10:33:12   1   37   95   39
10:33:13   79   55   0   100
10:33:14   46   18   95   52
10:33:15   25   18   50   60
10:33:16   67   14   96   49
10:33:17   65   73   23   11
10:33:18   28   94   29   26
10:33:19   72   21   38   0
10:33:20   47   15   7   7
10:33:21   40   70   24   67
10:33:22   9   96   86   85
10:33:23   89   9   17   40
10:33:24   9   7   40   42
10:33:25   95   17   59   29
10:33:26   65   96   47   97
10:33:27   74   94   83   31
10:33:28   37   92   100   54
10:33:29   85   67   19   69
10:33:30   17   59   92   40
10:33:31   78   97   55   75
10:33:32   91   86   38   67
10:33:33   46   100   80   79
10:33:34   18   0   37   14
10:33:35   79   8   81   85
10:33:36   97   56   36   4
10:33:37   18   64   39   26
10:33:38   71   82   85   98
10:33:39   0   75   74   93
10:33:40   29   61   43   59
10:33:41   98   12   86   35
10:33:42   40   56   8   8
10:33:43   75   55   58   89
10:33:44   41   29   81   86
10:33:45   83   45   76   90
10:33:46   47   6   54   97
10:33:47   85   95   39   2
10:33:48   66   15   27   89
10:33:49   27   23   21   74
10:33:50   55   60   21   8
10:33:51   42   66   2   62
10:33:52   98   18   92   23
10:33:53   86   81   78   20
10:33:54   10   56   61   31
10:33:55   72   15   51   5
10:33:56   4   72   66   66
10:33:57   27   43   14   90
10:33:58   44   41   64   99
10:33:59   20   51   48   75
10:34:00   18   50   4   44
10:34:01   49   32   96   16
10:34:02   34   82   53   11
10:34:03   49   16   65   20
10:34:04   86   74   27   70
10:34:05   30   17   8   52
10:34:06   64   57   15   14
10:34:07   9   74   23   78
10:34:08   49   51   57   40
10:34:09   76   21   35   32
10:34:10   40   100   55   35
10:34:11   36   89   45   44
10:34:12   43   32   93   63
10:34:13   79   91   94   21
10:34:14   45   26   29   7
10:34:15   46   74   15   51
10:34:16   27   32   96   68
10:34:17   72   40   75   39
10:34:18   60   64   83   23
10:34:19   60   68   38   13
10:34:20   90   49   21   100
10:34:21   46   73   40   16
10:34:22   78   73   79   97
10:34:23   42   48   65   99
10:34:24   96   17   40   41
10:34:25   78   73   15   13
10:34:26   85   27   28   1
10:34:27   57   7   97   38
10:34:28   72   14   17   22
10:34:29   99   7   25   69
10:34:30   39   44   94   20
10:34:31   20   42   40   82
