Horario	Sistole(mmHg)	Diastole(mmHg)	Pulsacao(bat/min)	Oxigenacao(%)
05:35:46   7   55   62   36
05:35:47   23   92   39   99
05:35:48   45   59   72   3
05:35:49   100   86   6   95
05:35:50   52   14   86   25
05:35:51   78   15   27   26
05:35:52   46   49   37   88
05:35:53   62   30   38   20
05:35:54   79   16   77   10
05:35:55   81   37   15   33
05:35:56   96   90   72   33
05:35:57   69   3   75   77
05:35:58   92   65   81   58
05:35:59   25   13   9   89
05:36:00   54   14   45   84
05:36:01   74   99   45   75
05:36:02   35   18   25   93
05:36:03   56   87   44   19
05:36:04   51   100   66   33
05:36:05   87   43   54   16
05:36:06   10   39   87   15
05:36:07   9   24   73   63
05:36:08   71   20   45   19
05:36:09   18   91   83   27
05:36:10   7   36   82   68
05:36:11   63   75   42   41
05:36:12   70   11   13   70
05:36:13   35   90   77   23
05:36:14   61   80   82   69
05:36:15   68   88   42   46
05:36:16   33   63   21   25
05:36:17   8   73   40   8
05:36:18   12   34   30   72
05:36:19   91   93   93   16
05:36:20   17   42   64   49
05:36:21   29   93   11   67
05:36:22   98   67   83   8
05:36:23   67   4   68   50
05:36:24   30   80   69   53
05:36:25   75   61   28   27
05:36:26   3   14   30   29
05:36:27   41   73   97   66
05:36:28   7   5   50   23
05:36:29   25   73   45   65
05:36:30   43   70   96   72
05:36:31   53   74   54   41
05:36:32   71   29   97   48
05:36:33   68   15   19   26
05:36:34   53   32   3   71
05:36:35   2   41   19   56
05:36:36   87   10   55   69
05:36:37   41   43   87   86
05:36:38   49   41   58   26
05:36:39   22   6   10   12
05:36:40   44   1   86   62
05:36:41   91   75   67   33
05:36:42   15   84   49   96
05:36:43   37   48   51   48
05:36:44   14   5   72   46
05:36:45   76   6   23   48
05:36:46   34   44   7   43
05:36:47   65   95   54   77
05:36:48   19   47   9   100
05:36:49   62   80   85   0
05:36:50   26   66   48   66
05:36:51   91   86   9   72
05:36:52   0   94   58   65
05:36:53   15   19   39   69
05:36:54   59   77   40   44
05:36:55   15   41   71   19
05:36:56   13   70   83   49
05:36:57   51   59   44   10
05:36:58   5   55   50   97
05:36:59   1   99   23   19
05:37:00   100   92   59   60
05:37:01   91   28   89   31
05:37:02   84   8   74   58
05:37:03   38   55   69   87
05:37:04   50   20   15   86
05:37:05   69   11   29   35
05:37:06   71   5   78   93
05:37:07   15   69   3   77
05:37:08   38   6   87   68
05:37:09   78   68   97   38
05:37:10   14   68   47   54
05:37:11   39   41   30   26
05:37:12   32   74   55   61
05:37:13   98   71   60   43
05:37:14   44   43   24   8
05:37:15   2   59   91   79
05:37:16   64   7   45   41
05:37:17   41   79   37   85
05:37:18   80   96   72   18
05:37:19   22   11   95   77
05:37:20   60   41   77   32
05:37:21   41   71   94   68
05:37:22   40   96   8   42
05:37:23   39   60   72   59
05:37:24   95   93   88   71
05:37:25   21   21   56   1
05:37:26   98   14   58   38
05:37:27   75   97   83   12
05:37:28   32   6   0   50
05:37:29   69   1   23   34
05:37:30   86   7   63   6
05:37:31   26   68   5   95
05:37:32   26   88   85   4
05:37:33   77   78   6   35
05:37:34   39   29   13   37
05:37:35   19   28   68   58
05:37:36   39   81   65   43
05:37:37   53   32   72   33
05:37:38   39   59   53   9
05:37:39   54   93   17   36
05:37:40   89   12   8   11
05:37:41   6   61   68   75
05:37:42   58   19   54   91
05:37:43   93   27   61   36
05:37:44   42   14   85   67
05:37:45   33   72   33   4
05:37:46   60   65   97   8
05:37:47   47   92   31   29
05:37:48   84   73   34   78
05:37:49   22   12   28   7
05:37:50   44   53   38   43
05:37:51   96   28   94   65
05:37:52   75   21   80   95
05:37:53   91   45   24   60
05:37:54   79   32   7   42
05:37:55   46   66   1   58
05:37:56   32   13   89   20
05:37:57   5   88   51   60
05:37:58   69   60   68   16
05:37:59   46   76   18   70
05:38:00   30   77   22   74
05:38:01   30   31   80   17
05:38:02   6   43   69   16
05:38:03   37   46   94   66
05:38:04   85   42   60   31
05:38:05   15   5   45   77
05:38:06   23   31   98   69
05:38:07   86   25   43   99
05:38:08   29   53   35   1
05:38:09   58   34   93   26
05:38:10   54   25   22   20
05:38:11   58   34   34   20
05:38:12   25   89   78   86
05:38:13   97   71   27   23
05:38:14   74   89   63   13
05:38:15   6   68   41   29
05:38:16   78   71   29   32
05:38:17   14   67   18   87
05:38:18   43   14   50   95
05:38:19   62   63   52   38
05:38:20   64   76   60   7
05:38:21   81   92   72   12
05:38:22   75   67   32   23
05:38:23   67   12   30   91
05:38:24   9   28   3   94
05:38:25   5   12   48   14
05:38:26   9   28   69   62
05:38:27   75   86   63   70
05:38:28   78   56   16   51
05:38:29   28   49   78   59
05:38:30   50   84   90   13
05:38:31   66   26   14   85
05:38:32   4   18   39   70
05:38:33   60   20   41   10
05:38:34   32   97   17   9
05:38:35   18   100   94   80
05:38:36   53   64   64   95
05:38:37   95   83   35   73
05:38:38   41   22   26   50
05:38:39   6   23   54   78
05:38:40   46   99   40   42
05:38:41   22   65   79   67
05:38:42   68   37   88   56
05:38:43   13   78   69   61
05:38:44   33   15   79   49
05:38:45   55   50   57   56
05:38:46   87   98   96   70
05:38:47   72   55   71   47
05:38:48   71   85   86   76
05:38:49   35   44   98   34
05:38:50   54   56   88   38
05:38:51   83   28   54   36
05:38:52   50   45   74   96
05:38:53   62   77   46   95
05:38:54   55   67   91   66
05:38:55   4   61   1   20
05:38:56   76   46   54   47
05:38:57   67   94   100   7
05:38:58   9   14   57   88
05:38:59   80   4   69   91
05:39:00   62   66   90   83
05:39:01   75   91   14   58
05:39:02   70   66   3   98
05:39:03   23   5   99   80
05:39:04   56   66   20   69
05:39:05   13   1   35   29
05:39:06   44   30   87   30
05:39:07   34   84   73   93
05:39:08   7   37   29   41
05:39:09   46   0   87   72
05:39:10   85   31   43   76
05:39:11   56   59   98   35
05:39:12   11   54   15   22
05:39:13   55   19   71   87
05:39:14   68   32   73   7
05:39:15   6   82   30   45
05:39:16   41   89   85   2
05:39:17   95   11   12   76
05:39:18   99   67   26   71
05:39:19   11   71   93   83
05:39:20   71   20   30   27
05:39:21   43   85   50   37
05:39:22   21   42   88   46
05:39:23   94   59   95   65
05:39:24   17   24   23   42
05:39:25   32   61   87   53
05:39:26   53   81   52   23
05:39:27   77   34   63   24
05:39:28   22   45   43   72
05:39:29   22   88   34   84
05:39:30   5   57   60   22
05:39:31   61   98   33   13
05:39:32   15   17   98   26
05:39:33   60   15   8   49
05:39:34   38   98   68   2
05:39:35   68   18   39   24
05:39:36   89   27   18   58
05:39:37   26   11   89   74
05:39:38   48   46   86   91
05:39:39   57   86   49   35
05:39:40   47   74   29   26
05:39:41   17   14   34   36
05:39:42   29   66   4   19
05:39:43   19   29   89   42
05:39:44   77   46   30   3
05:39:45   96   36   33   83
05:39:46   30   74   90   89
05:39:47   72   42   25   35
05:39:48   2   95   32   52
05:39:49   2   80   48   84
05:39:50   63   9   58   92
05:39:51   31   60   71   55
05:39:52   48   42   59   2
05:39:53   99   59   42   37
05:39:54   16   0   88   42
05:39:55   42   49   5   25
05:39:56   90   12   65   100
05:39:57   4   37   99   60
05:39:58   3   98   62   74
05:39:59   86   9   49   19
05:40:00   33   40   80   29
05:40:01   68   1   50   77
05:40:02   17   2   96   33
05:40:03   47   81   27   70
05:40:04   58   69   3   53
05:40:05   11   21   8   29
05:40:06   42   84   47   30
05:40:07   44   49   64   99
05:40:08   75   13   88   76
05:40:09   92   53   61   41
05:40:10   67   56   32   80
05:40:11   5   44   46   27
05:40:12   90   32   69   71
05:40:13   71   62   43   92
05:40:14   67   75   76   18
05:40:15   5   43   64   77
05:40:16   62   16   29   55
05:40:17   41   77   77   65
05:40:18   45   10   100   72
05:40:19   88   17   8   43
05:40:20   15   12   74   22
05:40:21   77   79   29   75
05:40:22   75   67   56   80
05:40:23   11   2   99   47
05:40:24   3   32   59   8
05:40:25   96   13   66   1
05:40:26   93   89   49   59
05:40:27   90   90   22   5
05:40:28   93   86   30   6
05:40:29   58   40   31   88
05:40:30   10   0   5   91
05:40:31   24   89   61   20
05:40:32   21   18   98   100
05:40:33   44   74   46   20
05:40:34   3   77   25   18
05:40:35   13   58   43   87
05:40:36   42   32   61   74
05:40:37   83   29   99   21
05:40:38   18   35   53   53
05:40:39   90   16   74   72
05:40:40   72   20   87   75
05:40:41   18   40   35   84
05:40:42   26   43   93   35
05:40:43   12   48   1   39
05:40:44   77   11   46   2
05:40:45   51   26   71   98
05:40:46   56   95   8   73
05:40:47   46   54   0   86
05:40:48   41   47   5   72
05:40:49   98   61   51   88
05:40:50   61   0   68   74
05:40:51   79   100   91   73
05:40:52   91   59   18   58
05:40:53   71   76   60   39
05:40:54   4   100   54   72
05:40:55   54   46   17   50
05:40:56   43   74   69   12
05:40:57   89   91   27   31
05:40:58   96   68   5   19
05:40:59   19   50   17   75
05:41:00   58   100   22   51
05:41:01   65   79   2   97
05:41:02   65   87   9   35
05:41:03   19   53   32   67
05:41:04   66   45   6   11
05:41:05   80   93   59   70
05:41:06   92   52   22   50
05:41:07   75   99   48   55
05:41:08   59   32   65   11
05:41:09   78   37   95   17
05:41:10   50   54   32   98
05:41:11   26   86   41   72
05:41:12   22   71   64   30
05:41:13   65   73   7   78
05:41:14   54   12   64   80
05:41:15   100   52   39   24
05:41:16   46   91   50   83
05:41:17   72   72   95   87
05:41:18   65   68   21   65
05:41:19   63   92   16   10
05:41:20   19   78   98   77
05:41:21   42   54   27   7
05:41:22   76   83   31   72
05:41:23   50   55   83   47
05:41:24   87   68   47   8
05:41:25   18   98   66   6
05:41:26   2   90   50   37
05:41:27   85   14   88   47
05:41:28   29   27   83   23
05:41:29   11   32   26   26
05:41:30   98   73   48   88
05:41:31   43   53   81   67
05:41:32   6   62   96   41
05:41:33   13   31   6   87
05:41:34   36   59   40   19
05:41:35   61   61   55   48
05:41:36   10   14   63   45
05:41:37   65   59   93   98
05:41:38   65   25   70   45
05:41:39   66   63   66   0
05:41:40   82   8   62   59
05:41:41   77   31   92   48
05:41:42   67   93   51   87
05:41:43   94   93   98   99
05:41:44   32   15   31   25
05:41:45   32   77   4   42
05:41:46   49   85   45   4
05:41:47   99   75   30   32
05:41:48   45   35   84   72
05:41:49   28   85   61   72
05:41:50   18   33   32   81
05:41:51   9   82   9   2
05:41:52   49   29   62   33
05:41:53   93   37   41   56
05:41:54   41   77   88   34
05:41:55   41   52   18   10
05:41:56   47   56   60   64
05:41:57   95   53   47   36
05:41:58   65   91   4   51
05:41:59   88   19   30   25
05:42:00   76   54   15   74
05:42:01   5   13   71   2
05:42:02   16   91   33   75
05:42:03   8   55   54   21
05:42:04   87   27   40   14
05:42:05   11   72   19   37
05:42:06   1   25   58   17
05:42:07   40   2   85   11
05:42:08   1   61   24   17
05:42:09   52   81   89   45
05:42:10   26   17   21   19
05:42:11   4   83   65   71
05:42:12   99   23   9   90
05:42:13   5   53   15   74
05:42:14   70   6   89   92
05:42:15   95   80   32   56
05:42:16   82   11   38   16
05:42:17   25   4   96   51
05:42:18   52   60   78   10
05:42:19   87   10   100   89
05:42:20   88   13   88   17
05:42:21   1   78   0   27
05:42:22   79   64   69   28
05:42:23   31   81   80   7
05:42:24   49   58   53   30
05:42:25   26   46   47   46
05:42:26   26   87   26   54
05:42:27   37   3   56   34
05:42:28   90   30   74   50
05:42:29   4   34   72   50
05:42:30   51   89   61   61
05:42:31   79   42   9   91
05:42:32   56   30   29   52
05:42:33   79   42   15   84
05:42:34   75   35   79   6
05:42:35   15   15   35   76
05:42:36   62   44   37   10
05:42:37   81   38   26   16
05:42:38   78   20   43   67
05:42:39   89   96   88   83
05:42:40   57   39   86   23
05:42:41   64   9   31   22
05:42:42   34   60   29   74
05:42:43   31   22   58   96
05:42:44   62   30   92   64
05:42:45   97   27   7   34
05:42:46   77   29   63   64
05:42:47   60   84   77   13
05:42:48   79   79   2   12
05:42:49   57   34   39   30
05:42:50   21   32   18   41
05:42:51   45   35   16   96
05:42:52   35   39   31   79
05:42:53   20   0   94   68
05:42:54   32   20   39   19
05:42:55   100   65   11   43
05:42:56   48   63   65   96
05:42:57   48   49   69   29
05:42:58   13   2   41   93
05:42:59   33   61   50   5
05:43:00   29   15   30   26
05:43:01   52   6   25   4
05:43:02   42   37   25   73
05:43:03   8   27   53   92
05:43:04   20   20   54   57
05:43:05   68   16   7   70
05:43:06   40   35   52   1
05:43:07   29   26   25   70
05:43:08   82   81   81   42
05:43:09   22   38   16   48
05:43:10   88   16   35   18
05:43:11   34   0   58   57
05:43:12   71   31   91   66
05:43:13   82   23   31   78
05:43:14   95   33   15   1
05:43:15   40   79   26   91
05:43:16   44   21   0   18
05:43:17   0   68   32   81
05:43:18   23   19   36   91
05:43:19   52   84   24   56
05:43:20   52   73   46   97
05:43:21   90   68   52   59
05:43:22   27   87   10   57
05:43:23   55   30   43   63
05:43:24   11   13   51   20
05:43:25   91   52   36   46
05:43:26   52   58   3   76
05:43:27   23   49   62   92
05:43:28   78   95   22   85
05:43:29   66   2   98   81
05:43:30   3   13   43   0
05:43:31   54   92   79   35
05:43:32   32   54   32   81
05:43:33   43   100   4   18
05:43:34   44   84   55   26
05:43:35   42   54   30   1
05:43:36   22   76   34   72
05:43:37   30   78   41   64
05:43:38   82   99   2   66
05:43:39   91   90   2   54
05:43:40   6   82   43   17
05:43:41   66   1   56   31
05:43:42   33   46   62   15
05:43:43   71   76   26   8
05:43:44   33   41   63   16
05:43:45   35   20   25   85
05:43:46   1   43   15   29
05:43:47   86   94   76   87
05:43:48   63   23   84   90
05:43:49   2   92   69   70
05:43:50   37   33   9   27
05:43:51   63   39   95   82
05:43:52   6   27   78   75
05:43:53   0   94   70   14
05:43:54   78   89   30   62
05:43:55   34   50   26   91
05:43:56   3   96   39   87
05:43:57   24   3   6   37
05:43:58   44   69   66   24
05:43:59   2   46   90   63
05:44:00   19   87   13   90
05:44:01   26   21   92   6
05:44:02   99   40   63   65
05:44:03   25   9   77   55
05:44:04   12   0   47   96
05:44:05   4   88   26   53
05:44:06   1   90   14   5
05:44:07   63   78   21   20
05:44:08   73   57   20   41
05:44:09   5   7   60   82
05:44:10   76   19   26   83
05:44:11   72   58   94   84
05:44:12   79   61   98   51
05:44:13   23   5   91   71
05:44:14   20   18   80   8
05:44:15   99   69   31   63
05:44:16   62   27   14   15
05:44:17   75   83   78   24
05:44:18   37   61   96   24
05:44:19   50   71   40   96
05:44:20   84   20   79   66
05:44:21   27   74   38   10
05:44:22   39   5   90   89
05:44:23   45   98   85   57
05:44:24   34   65   98   39
05:44:25   63   65   39   72
05:44:26   66   74   75   84
05:44:27   66   28   81   2
05:44:28   46   82   91   16
05:44:29   85   41   53   33
05:44:30   31   55   11   80
05:44:31   23   35   3   66
05:44:32   63   41   82   18
05:44:33   48   1   22   87
05:44:34   63   46   38   2
05:44:35   60   75   20   13
05:44:36   69   0   13   69
05:44:37   51   94   10   44
05:44:38   4   67   57   96
05:44:39   17   29   83   59
05:44:40   42   32   7   96
05:44:41   10   45   21   13
05:44:42   53   83   68   29
05:44:43   18   61   58   7
05:44:44   65   17   51   34
05:44:45   51   62   71   42
05:44:46   18   1   84   43
05:44:47   59   42   39   22
05:44:48   47   67   54   14
05:44:49   71   84   30   10
05:44:50   65   2   91   91
05:44:51   87   58   49   51
05:44:52   56   3   89   92
05:44:53   25   86   44   21
05:44:54   21   94   22   56
05:44:55   24   55   15   46
05:44:56   16   55   90   82
05:44:57   69   76   20   11
05:44:58   23   42   50   98
05:44:59   81   96   76   97
05:45:00   93   77   3   9
05:45:01   10   5   77   16
05:45:02   14   11   75   16
05:45:03   93   86   17   94
05:45:04   31   76   65   64
05:45:05   36   2   71   70
05:45:06   9   5   52   15
05:45:07   61   50   15   89
05:45:08   68   96   36   1
05:45:09   43   30   64   15
05:45:10   71   99   51   52
05:45:11   43   47   97   92
05:45:12   30   29   30   19
05:45:13   96   29   60   34
05:45:14   76   19   3   9
05:45:15   28   86   51   73
05:45:16   70   58   43   27
05:45:17   7   3   36   57
05:45:18   73   86   82   26
05:45:19   67   74   38   49
05:45:20   62   80   32   51
05:45:21   95   4   69   98
05:45:22   82   41   85   31
05:45:23   75   91   1   92
05:45:24   0   74   90   59
05:45:25   91   5   37   59
05:45:26   19   85   30   52
05:45:27   22   70   53   63
05:45:28   38   34   80   58
05:45:29   92   82   1   94
05:45:30   73   47   64   23
05:45:31   66   50   36   94
05:45:32   84   10   76   84
05:45:33   63   58   33   96
05:45:34   6   65   59   61
05:45:35   5   17   85   11
05:45:36   26   25   90   65
05:45:37   57   55   25   71
05:45:38   18   63   91   11
05:45:39   73   54   96   53
05:45:40   24   54   34   1
05:45:41   76   44   73   96
05:45:42   21   16   85   30
05:45:43   82   82   38   32
05:45:44   69   2   73   31
05:45:45   10   30   61   100
05:45:46   66   44   71   23
05:45:47   58   8   55   15
05:45:48   40   35   78   78
05:45:49   93   30   39   94
05:45:50   93   42   94   73
05:45:51   61   75   85   83
05:45:52   57   64   53   63
05:45:53   81   62   13   70
05:45:54   73   59   33   58
05:45:55   83   72   1   92
05:45:56   97   27   17   53
05:45:57   48   17   13   56
05:45:58   55   17   34   9
05:45:59   86   73   74   87
05:46:00   51   68   26   44
05:46:01   21   100   54   58
05:46:02   2   10   38   70
05:46:03   23   64   50   40
05:46:04   9   72   34   69
05:46:05   2   22   20   17
05:46:06   57   98   41   2
05:46:07   100   4   72   29
05:46:08   48   68   62   79
05:46:09   14   4   50   96
05:46:10   60   35   34   98
05:46:11   7   25   5   38
05:46:12   7   52   77   22
05:46:13   68   31   27   5
05:46:14   90   95   83   71
05:46:15   49   42   41   30
05:46:16   51   60   100   46
05:46:17   16   47   61   97
05:46:18   71   86   67   41
05:46:19   34   65   26   5
05:46:20   42   27   1   41
05:46:21   47   93   31   87
05:46:22   37   80   7   40
05:46:23   34   15   52   55
05:46:24   41   92   41   39
05:46:25   18   43   98   62
05:46:26   60   85   99   24
05:46:27   21   94   39   8
05:46:28   62   64   61   0
05:46:29   39   88   88   65
05:46:30   56   60   0   42
05:46:31   80   100   91   25
05:46:32   88   87   5   3
05:46:33   55   19   47   99
05:46:34   58   37   96   51
05:46:35   98   9   79   85
05:46:36   84   77   77   72
05:46:37   77   82   41   99
05:46:38   74   4   41   19
05:46:39   69   19   17   8
05:46:40   88   43   62   85
05:46:41   13   99   27   28
05:46:42   81   97   44   99
05:46:43   39   37   43   31
05:46:44   38   22   57   89
05:46:45   12   3   81   54
05:46:46   64   24   52   60
05:46:47   40   35   13   1
05:46:48   84   45   51   24
05:46:49   18   83   52   13
05:46:50   20   1   98   92
05:46:51   98   55   73   15
05:46:52   87   85   8   86
05:46:53   35   29   21   38
05:46:54   80   22   88   15
05:46:55   62   78   57   80
05:46:56   3   63   61   61
05:46:57   85   55   16   26
05:46:58   22   6   26   64
05:46:59   42   61   61   51
05:47:00   2   11   27   91
05:47:01   33   3   18   12
05:47:02   24   13   28   73
05:47:03   43   69   74   87
05:47:04   42   14   6   37
05:47:05   80   96   46   70
05:47:06   38   24   83   100
05:47:07   4   50   13   0
05:47:08   33   16   8   13
05:47:09   65   28   32   92
05:47:10   42   26   72   88
05:47:11   98   33   82   20
05:47:12   70   97   38   88
05:47:13   12   99   2   84
05:47:14   76   1   69   11
05:47:15   21   92   50   75
05:47:16   81   24   63   66
05:47:17   45   28   41   69
05:47:18   38   50   22   47
05:47:19   80   30   17   24
05:47:20   80   10   34   35
05:47:21   71   46   21   98
05:47:22   69   59   12   57
05:47:23   94   67   45   94
05:47:24   58   35   87   1
05:47:25   19   76   27   30
05:47:26   75   72   88   47
05:47:27   10   13   14   44
05:47:28   3   18   9   45
05:47:29   8   86   64   96
05:47:30   94   13   96   98
05:47:31   48   63   36   81
05:47:32   5   73   63   29
05:47:33   3   54   33   28
05:47:34   79   51   18   2
05:47:35   82   59   34   100
05:47:36   97   12   43   33
05:47:37   27   13   63   40
05:47:38   5   88   10   20
05:47:39   88   28   5   44
05:47:40   96   25   14   52
05:47:41   99   62   33   26
05:47:42   79   88   64   79
05:47:43   46   23   35   55
05:47:44   36   75   55   98
05:47:45   62   1   99   22
05:47:46   81   32   74   100
05:47:47   29   85   68   89
05:47:48   30   42   15   12
05:47:49   38   15   21   11
05:47:50   63   98   4   80
05:47:51   67   90   61   71
05:47:52   36   33   71   95
05:47:53   16   61   91   33
05:47:54   90   25   0   76
05:47:55   33   11   8   45
05:47:56   85   81   69   30
05:47:57   30   80   34   71
05:47:58   57   59   90   38
05:47:59   13   82   6   40
05:48:00   24   69   81   72
05:48:01   80   74   95   61
05:48:02   77   85   98   3
05:48:03   35   35   84   75
05:48:04   17   11   65   41
05:48:05   16   13   43   18
05:48:06   88   52   9   35
05:48:07   81   45   78   59
05:48:08   82   99   86   63
05:48:09   97   1   51   88
05:48:10   93   100   24   31
05:48:11   26   0   48   67
05:48:12   41   94   6   20
05:48:13   44   30   62   35
05:48:14   7   97   2   15
05:48:15   41   29   18   16
05:48:16   50   69   44   10
05:48:17   53   86   56   83
05:48:18   78   53   61   5
05:48:19   17   17   77   53
05:48:20   29   79   62   17
05:48:21   10   52   23   80
05:48:22   81   51   16   22
05:48:23   33   2   19   12
05:48:24   18   89   42   90
05:48:25   98   3   10   25
05:48:26   83   23   59   93
05:48:27   55   67   79   4
05:48:28   10   70   92   27
05:48:29   92   7   54   26
05:48:30   40   7   64   11
05:48:31   29   42   75   62
05:48:32   48   25   76   82
05:48:33   9   98   66   49
05:48:34   32   86   25   99
05:48:35   5   19   22   23
05:48:36   94   54   79   97
05:48:37   77   92   61   56
05:48:38   44   60   66   6
05:48:39   34   57   7   41
05:48:40   85   58   59   56
05:48:41   93   53   82   96
05:48:42   7   98   47   24
05:48:43   31   95   96   91
05:48:44   68   73   69   76
05:48:45   64   70   8   13
05:48:46   81   58   95   30
05:48:47   2   100   28   85
05:48:48   77   33   71   73
05:48:49   43   45   79   59
05:48:50   11   85   3   91
05:48:51   84   46   18   50
05:48:52   37   24   42   13
05:48:53   96   55   87   18
05:48:54   49   33   46   66
05:48:55   48   77   69   98
05:48:56   64   77   9   27
05:48:57   46   63   34   6
05:48:58   34   83   64   0
05:48:59   0   74   42   15
05:49:00   69   88   6   26
05:49:01   23   32   8   64
05:49:02   6   20   50   55
05:49:03   1   46   75   7
05:49:04   64   65   98   16
05:49:05   95   37   3   92
05:49:06   37   34   71   73
05:49:07   43   98   90   60
05:49:08   14   75   61   46
05:49:09   38   49   6   85
05:49:10   70   33   23   4
05:49:11   62   97   90   34
05:49:12   87   84   99   54
05:49:13   83   78   64   46
05:49:14   32   17   13   90
05:49:15   53   2   18   11
05:49:16   80   32   71   100
05:49:17   48   58   75   20
05:49:18   100   66   41   4
05:49:19   43   91   83   75
05:49:20   45   72   33   11
05:49:21   53   64   20   59
05:49:22   89   68   37   18
05:49:23   66   39   65   40
05:49:24   33   82   27   23
05:49:25   11   77   2   9
05:49:26   93   72   37   88
05:49:27   4   80   23   66
05:49:28   13   1   83   22
05:49:29   33   48   27   60
05:49:30   14   25   22   100
05:49:31   79   76   71   12
05:49:32   33   13   3   64
05:49:33   65   100   78   77
05:49:34   62   94   58   8
05:49:35   53   44   15   45
05:49:36   57   41   53   18
05:49:37   91   36   68   35
05:49:38   63   88   66   52
05:49:39   35   98   1   38
05:49:40   26   19   65   14
05:49:41   71   46   36   47
05:49:42   65   71   9   28
05:49:43   71   63   26   30
05:49:44   80   28   6   49
05:49:45   53   98   63   9
05:49:46   77   53   44   60
05:49:47   2   43   60   28
05:49:48   76   45   72   4
05:49:49   16   7   50   46
05:49:50   40   86   51   3
05:49:51   46   45   85   19
05:49:52   88   97   11   43
05:49:53   60   27   33   17
05:49:54   71   13   85   25
05:49:55   38   13   13   38
05:49:56   7   12   28   46
05:49:57   77   8   10   84
05:49:58   50   59   59   51
05:49:59   68   81   4   22
05:50:00   64   47   61   41
05:50:01   27   31   32   93
05:50:02   65   26   2   59
05:50:03   69   28   83   84
05:50:04   35   35   15   73
05:50:05   78   54   19   25
05:50:06   0   13   1   1
05:50:07   18   29   12   42
05:50:08   37   10   98   24
05:50:09   82   6   28   3
05:50:10   5   90   100   40
05:50:11   69   72   2   80
05:50:12   36   83   6   73
05:50:13   12   14   15   98
05:50:14   54   14   81   34
05:50:15   62   28   76   38
05:50:16   88   39   2   17
05:50:17   24   27   31   13
05:50:18   73   53   98   64
05:50:19   68   34   58   23
05:50:20   87   77   85   51
05:50:21   76   100   0   62
05:50:22   30   6   1   49
05:50:23   46   84   13   25
05:50:24   76   49   43   44
05:50:25   35   49   50   82
05:50:26   65   38   66   13
05:50:27   72   64   73   48
05:50:28   78   9   13   95
05:50:29   66   100   88   67
05:50:30   16   95   20   50
05:50:31   89   81   29   74
05:50:32   60   15   43   44
05:50:33   46   77   3   59
05:50:34   57   60   58   10
05:50:35   86   42   11   28
05:50:36   65   66   54   12
05:50:37   1   61   28   54
05:50:38   44   80   75   26
05:50:39   55   46   77   24
05:50:40   81   33   36   36
05:50:41   0   37   54   91
05:50:42   11   63   63   80
05:50:43   9   3   39   91
05:50:44   31   34   92   60
05:50:45   25   44   29   28
05:50:46   36   62   98   6
05:50:47   73   89   60   93
05:50:48   25   46   61   82
05:50:49   73   87   78   27
05:50:50   14   92   86   44
05:50:51   62   68   57   45
05:50:52   98   30   76   5
05:50:53   35   97   67   75
05:50:54   100   52   99   28
05:50:55   29   23   82   11
05:50:56   25   69   97   28
05:50:57   54   71   41   7
05:50:58   65   29   4   72
05:50:59   58   18   46   63
05:51:00   30   37   20   36
05:51:01   83   99   25   0
05:51:02   20   56   79   3
05:51:03   74   40   35   91
05:51:04   21   15   7   5
05:51:05   67   51   12   32
05:51:06   3   28   12   38
05:51:07   96   64   35   66
05:51:08   16   31   81   97
05:51:09   41   57   53   81
05:51:10   99   72   89   77
05:51:11   1   34   72   72
05:51:12   88   28   43   11
05:51:13   19   84   63   54
05:51:14   90   34   75   26
05:51:15   50   29   49   16
05:51:16   12   97   50   60
05:51:17   4   50   21   12
05:51:18   34   81   42   99
05:51:19   6   8   10   52
05:51:20   72   64   81   100
05:51:21   95   70   34   27
05:51:22   58   62   32   67
05:51:23   7   74   85   55
05:51:24   60   98   93   32
05:51:25   72   21   12   100
05:51:26   56   78   97   88
05:51:27   27   25   73   69
05:51:28   14   6   21   56
05:51:29   43   43   82   48
05:51:30   51   21   65   86
05:51:31   22   91   14   5
05:51:32   89   87   29   97
05:51:33   63   37   81   85
05:51:34   8   20   97   18
05:51:35   42   88   60   44
05:51:36   45   13   43   63
05:51:37   54   53   64   34
05:51:38   89   91   65   59
05:51:39   67   32   13   9
05:51:40   10   58   44   35
05:51:41   41   4   59   93
05:51:42   44   52   85   1
05:51:43   22   55   99   62
05:51:44   74   99   14   1
05:51:45   49   83   42   74
05:51:46   98   84   47   79
05:51:47   46   10   6   9
05:51:48   55   97   78   85
05:51:49   0   14   83   17
05:51:50   77   72   57   65
05:51:51   55   17   20   8
05:51:52   100   87   7   17
05:51:53   31   12   84   50
05:51:54   3   88   55   0
05:51:55   42   13   28   60
05:51:56   5   74   37   31
05:51:57   48   28   56   37
05:51:58   32   84   51   80
05:51:59   90   49   13   19
05:52:00   62   7   29   65
05:52:01   93   67   62   49
05:52:02   57   98   45   63
05:52:03   80   94   80   100
05:52:04   18   95   23   0
05:52:05   51   47   7   58
05:52:06   71   0   56   62
05:52:07   5   56   67   71
05:52:08   61   68   68   33
05:52:09   6   30   87   58
05:52:10   78   32   68   26
05:52:11   64   68   55   45
05:52:12   21   54   63   11
05:52:13   73   84   54   17
05:52:14   21   10   89   15
05:52:15   12   67   3   46
05:52:16   22   34   22   75
05:52:17   69   65   70   82
05:52:18   27   22   26   77
05:52:19   89   56   23   92
05:52:20   43   40   40   55
05:52:21   17   74   65   94
